"","Ti","Zr","Hf","Nb","Ni","Cu","Fe","Pd","Co","Mn","Cr"
"48483",48.1,0,2,0,48.9,1,0,0,0,0,0
"48484",47.1,1,2,0,48.9,1,0,0,0,0,0
"48485",46.1,2,2,0,48.9,1,0,0,0,0,0
"48486",45.1,3,2,0,48.9,1,0,0,0,0,0
"48487",44.1,4,2,0,48.9,1,0,0,0,0,0
"48488",43.1,5,2,0,48.9,1,0,0,0,0,0
"48489",42.1,6,2,0,48.9,1,0,0,0,0,0
"48490",41.1,7,2,0,48.9,1,0,0,0,0,0
"48491",40.1,8,2,0,48.9,1,0,0,0,0,0
"48492",47.1,0,3,0,48.9,1,0,0,0,0,0
"48493",46.1,1,3,0,48.9,1,0,0,0,0,0
"48494",45.1,2,3,0,48.9,1,0,0,0,0,0
"48495",44.1,3,3,0,48.9,1,0,0,0,0,0
"48496",43.1,4,3,0,48.9,1,0,0,0,0,0
"48497",42.1,5,3,0,48.9,1,0,0,0,0,0
"48498",41.1,6,3,0,48.9,1,0,0,0,0,0
"48499",40.1,7,3,0,48.9,1,0,0,0,0,0
"48500",46.1,0,4,0,48.9,1,0,0,0,0,0
"48501",45.1,1,4,0,48.9,1,0,0,0,0,0
"48502",44.1,2,4,0,48.9,1,0,0,0,0,0
"48503",43.1,3,4,0,48.9,1,0,0,0,0,0
"48504",42.1,4,4,0,48.9,1,0,0,0,0,0
"48505",41.1,5,4,0,48.9,1,0,0,0,0,0
"48506",40.1,6,4,0,48.9,1,0,0,0,0,0
"48507",45.1,0,5,0,48.9,1,0,0,0,0,0
"48508",44.1,1,5,0,48.9,1,0,0,0,0,0
"48509",43.1,2,5,0,48.9,1,0,0,0,0,0
"48510",42.1,3,5,0,48.9,1,0,0,0,0,0
"48511",41.1,4,5,0,48.9,1,0,0,0,0,0
"48512",40.1,5,5,0,48.9,1,0,0,0,0,0
"48513",44.1,0,6,0,48.9,1,0,0,0,0,0
"48514",43.1,1,6,0,48.9,1,0,0,0,0,0
"48515",42.1,2,6,0,48.9,1,0,0,0,0,0
"48516",41.1,3,6,0,48.9,1,0,0,0,0,0
"48517",40.1,4,6,0,48.9,1,0,0,0,0,0
"48518",43.1,0,7,0,48.9,1,0,0,0,0,0
"48519",42.1,1,7,0,48.9,1,0,0,0,0,0
"48520",41.1,2,7,0,48.9,1,0,0,0,0,0
"48521",40.1,3,7,0,48.9,1,0,0,0,0,0
"48522",42.1,0,8,0,48.9,1,0,0,0,0,0
"48523",41.1,1,8,0,48.9,1,0,0,0,0,0
"48524",40.1,2,8,0,48.9,1,0,0,0,0,0
"48525",41.1,0,9,0,48.9,1,0,0,0,0,0
"48526",40.1,1,9,0,48.9,1,0,0,0,0,0
"48527",40.1,0,10,0,48.9,1,0,0,0,0,0
"48528",50,0,0,0,49,1,0,0,0,0,0
"48529",49,1,0,0,49,1,0,0,0,0,0
"48530",48,2,0,0,49,1,0,0,0,0,0
"48531",47,3,0,0,49,1,0,0,0,0,0
"48532",46,4,0,0,49,1,0,0,0,0,0
"48533",45,5,0,0,49,1,0,0,0,0,0
"48534",44,6,0,0,49,1,0,0,0,0,0
"48535",43,7,0,0,49,1,0,0,0,0,0
"48536",42,8,0,0,49,1,0,0,0,0,0
"48537",41,9,0,0,49,1,0,0,0,0,0
"48538",49,0,1,0,49,1,0,0,0,0,0
"48539",48,1,1,0,49,1,0,0,0,0,0
"48540",47,2,1,0,49,1,0,0,0,0,0
"48541",46,3,1,0,49,1,0,0,0,0,0
"48542",45,4,1,0,49,1,0,0,0,0,0
"48543",44,5,1,0,49,1,0,0,0,0,0
"48544",43,6,1,0,49,1,0,0,0,0,0
"48545",42,7,1,0,49,1,0,0,0,0,0
"48546",41,8,1,0,49,1,0,0,0,0,0
"48547",48,0,2,0,49,1,0,0,0,0,0
"48548",47,1,2,0,49,1,0,0,0,0,0
"48549",46,2,2,0,49,1,0,0,0,0,0
"48550",45,3,2,0,49,1,0,0,0,0,0
"48551",44,4,2,0,49,1,0,0,0,0,0
"48552",43,5,2,0,49,1,0,0,0,0,0
"48553",42,6,2,0,49,1,0,0,0,0,0
"48554",41,7,2,0,49,1,0,0,0,0,0
"48555",47,0,3,0,49,1,0,0,0,0,0
"48556",46,1,3,0,49,1,0,0,0,0,0
"48557",45,2,3,0,49,1,0,0,0,0,0
"48558",44,3,3,0,49,1,0,0,0,0,0
"48559",43,4,3,0,49,1,0,0,0,0,0
"48560",42,5,3,0,49,1,0,0,0,0,0
"48561",41,6,3,0,49,1,0,0,0,0,0
"48562",46,0,4,0,49,1,0,0,0,0,0
"48563",45,1,4,0,49,1,0,0,0,0,0
"48564",44,2,4,0,49,1,0,0,0,0,0
"48565",43,3,4,0,49,1,0,0,0,0,0
"48566",42,4,4,0,49,1,0,0,0,0,0
"48567",41,5,4,0,49,1,0,0,0,0,0
"48568",45,0,5,0,49,1,0,0,0,0,0
"48569",44,1,5,0,49,1,0,0,0,0,0
"48570",43,2,5,0,49,1,0,0,0,0,0
"48571",42,3,5,0,49,1,0,0,0,0,0
"48572",41,4,5,0,49,1,0,0,0,0,0
"48573",44,0,6,0,49,1,0,0,0,0,0
"48574",43,1,6,0,49,1,0,0,0,0,0
"48575",42,2,6,0,49,1,0,0,0,0,0
"48576",41,3,6,0,49,1,0,0,0,0,0
"48577",43,0,7,0,49,1,0,0,0,0,0
"48578",42,1,7,0,49,1,0,0,0,0,0
"48579",41,2,7,0,49,1,0,0,0,0,0
"48580",42,0,8,0,49,1,0,0,0,0,0
"48581",41,1,8,0,49,1,0,0,0,0,0
"48582",41,0,9,0,49,1,0,0,0,0,0
"48583",49.9,0,0,0,49.1,1,0,0,0,0,0
"48584",48.9,1,0,0,49.1,1,0,0,0,0,0
"48585",47.9,2,0,0,49.1,1,0,0,0,0,0
"48586",46.9,3,0,0,49.1,1,0,0,0,0,0
"48587",45.9,4,0,0,49.1,1,0,0,0,0,0
"48588",44.9,5,0,0,49.1,1,0,0,0,0,0
"48589",43.9,6,0,0,49.1,1,0,0,0,0,0
"48590",42.9,7,0,0,49.1,1,0,0,0,0,0
"48591",41.9,8,0,0,49.1,1,0,0,0,0,0
"48592",40.9,9,0,0,49.1,1,0,0,0,0,0
"48593",48.9,0,1,0,49.1,1,0,0,0,0,0
"48594",47.9,1,1,0,49.1,1,0,0,0,0,0
"48595",46.9,2,1,0,49.1,1,0,0,0,0,0
"48596",45.9,3,1,0,49.1,1,0,0,0,0,0
"48597",44.9,4,1,0,49.1,1,0,0,0,0,0
"48598",43.9,5,1,0,49.1,1,0,0,0,0,0
"48599",42.9,6,1,0,49.1,1,0,0,0,0,0
"48600",41.9,7,1,0,49.1,1,0,0,0,0,0
"48601",40.9,8,1,0,49.1,1,0,0,0,0,0
"48602",47.9,0,2,0,49.1,1,0,0,0,0,0
"48603",46.9,1,2,0,49.1,1,0,0,0,0,0
"48604",45.9,2,2,0,49.1,1,0,0,0,0,0
"48605",44.9,3,2,0,49.1,1,0,0,0,0,0
"48606",43.9,4,2,0,49.1,1,0,0,0,0,0
"48607",42.9,5,2,0,49.1,1,0,0,0,0,0
"48608",41.9,6,2,0,49.1,1,0,0,0,0,0
"48609",40.9,7,2,0,49.1,1,0,0,0,0,0
"48610",46.9,0,3,0,49.1,1,0,0,0,0,0
"48611",45.9,1,3,0,49.1,1,0,0,0,0,0
"48612",44.9,2,3,0,49.1,1,0,0,0,0,0
"48613",43.9,3,3,0,49.1,1,0,0,0,0,0
"48614",42.9,4,3,0,49.1,1,0,0,0,0,0
"48615",41.9,5,3,0,49.1,1,0,0,0,0,0
"48616",40.9,6,3,0,49.1,1,0,0,0,0,0
"48617",45.9,0,4,0,49.1,1,0,0,0,0,0
"48618",44.9,1,4,0,49.1,1,0,0,0,0,0
"48619",43.9,2,4,0,49.1,1,0,0,0,0,0
"48620",42.9,3,4,0,49.1,1,0,0,0,0,0
"48621",41.9,4,4,0,49.1,1,0,0,0,0,0
"48622",40.9,5,4,0,49.1,1,0,0,0,0,0
"48623",44.9,0,5,0,49.1,1,0,0,0,0,0
"48624",43.9,1,5,0,49.1,1,0,0,0,0,0
"48625",42.9,2,5,0,49.1,1,0,0,0,0,0
"48626",41.9,3,5,0,49.1,1,0,0,0,0,0
"48627",40.9,4,5,0,49.1,1,0,0,0,0,0
"48628",43.9,0,6,0,49.1,1,0,0,0,0,0
"48629",42.9,1,6,0,49.1,1,0,0,0,0,0
"48630",41.9,2,6,0,49.1,1,0,0,0,0,0
"48631",40.9,3,6,0,49.1,1,0,0,0,0,0
"48632",42.9,0,7,0,49.1,1,0,0,0,0,0
"48633",41.9,1,7,0,49.1,1,0,0,0,0,0
"48634",40.9,2,7,0,49.1,1,0,0,0,0,0
"48635",41.9,0,8,0,49.1,1,0,0,0,0,0
"48636",40.9,1,8,0,49.1,1,0,0,0,0,0
"48637",40.9,0,9,0,49.1,1,0,0,0,0,0
"48638",49.8,0,0,0,49.2,1,0,0,0,0,0
"48639",48.8,1,0,0,49.2,1,0,0,0,0,0
"48640",47.8,2,0,0,49.2,1,0,0,0,0,0
"48641",46.8,3,0,0,49.2,1,0,0,0,0,0
"48642",45.8,4,0,0,49.2,1,0,0,0,0,0
"48643",44.8,5,0,0,49.2,1,0,0,0,0,0
"48644",43.8,6,0,0,49.2,1,0,0,0,0,0
"48645",42.8,7,0,0,49.2,1,0,0,0,0,0
"48646",41.8,8,0,0,49.2,1,0,0,0,0,0
"48647",40.8,9,0,0,49.2,1,0,0,0,0,0
"48648",48.8,0,1,0,49.2,1,0,0,0,0,0
"48649",47.8,1,1,0,49.2,1,0,0,0,0,0
"48650",46.8,2,1,0,49.2,1,0,0,0,0,0
"48651",45.8,3,1,0,49.2,1,0,0,0,0,0
"48652",44.8,4,1,0,49.2,1,0,0,0,0,0
"48653",43.8,5,1,0,49.2,1,0,0,0,0,0
"48654",42.8,6,1,0,49.2,1,0,0,0,0,0
"48655",41.8,7,1,0,49.2,1,0,0,0,0,0
"48656",40.8,8,1,0,49.2,1,0,0,0,0,0
"48657",47.8,0,2,0,49.2,1,0,0,0,0,0
"48658",46.8,1,2,0,49.2,1,0,0,0,0,0
"48659",45.8,2,2,0,49.2,1,0,0,0,0,0
"48660",44.8,3,2,0,49.2,1,0,0,0,0,0
"48661",43.8,4,2,0,49.2,1,0,0,0,0,0
"48662",42.8,5,2,0,49.2,1,0,0,0,0,0
"48663",41.8,6,2,0,49.2,1,0,0,0,0,0
"48664",40.8,7,2,0,49.2,1,0,0,0,0,0
"48665",46.8,0,3,0,49.2,1,0,0,0,0,0
"48666",45.8,1,3,0,49.2,1,0,0,0,0,0
"48667",44.8,2,3,0,49.2,1,0,0,0,0,0
"48668",43.8,3,3,0,49.2,1,0,0,0,0,0
"48669",42.8,4,3,0,49.2,1,0,0,0,0,0
"48670",41.8,5,3,0,49.2,1,0,0,0,0,0
"48671",40.8,6,3,0,49.2,1,0,0,0,0,0
"48672",45.8,0,4,0,49.2,1,0,0,0,0,0
"48673",44.8,1,4,0,49.2,1,0,0,0,0,0
"48674",43.8,2,4,0,49.2,1,0,0,0,0,0
"48675",42.8,3,4,0,49.2,1,0,0,0,0,0
"48676",41.8,4,4,0,49.2,1,0,0,0,0,0
"48677",40.8,5,4,0,49.2,1,0,0,0,0,0
"48678",44.8,0,5,0,49.2,1,0,0,0,0,0
"48679",43.8,1,5,0,49.2,1,0,0,0,0,0
"48680",42.8,2,5,0,49.2,1,0,0,0,0,0
"48681",41.8,3,5,0,49.2,1,0,0,0,0,0
"48682",40.8,4,5,0,49.2,1,0,0,0,0,0
"48683",43.8,0,6,0,49.2,1,0,0,0,0,0
"48684",42.8,1,6,0,49.2,1,0,0,0,0,0
"48685",41.8,2,6,0,49.2,1,0,0,0,0,0
"48686",40.8,3,6,0,49.2,1,0,0,0,0,0
"48687",42.8,0,7,0,49.2,1,0,0,0,0,0
"48688",41.8,1,7,0,49.2,1,0,0,0,0,0
"48689",40.8,2,7,0,49.2,1,0,0,0,0,0
"48690",41.8,0,8,0,49.2,1,0,0,0,0,0
"48691",40.8,1,8,0,49.2,1,0,0,0,0,0
"48692",40.8,0,9,0,49.2,1,0,0,0,0,0
"48693",49.7,0,0,0,49.3,1,0,0,0,0,0
"48694",48.7,1,0,0,49.3,1,0,0,0,0,0
"48695",47.7,2,0,0,49.3,1,0,0,0,0,0
"48696",46.7,3,0,0,49.3,1,0,0,0,0,0
"48697",45.7,4,0,0,49.3,1,0,0,0,0,0
"48698",44.7,5,0,0,49.3,1,0,0,0,0,0
"48699",43.7,6,0,0,49.3,1,0,0,0,0,0
"48700",42.7,7,0,0,49.3,1,0,0,0,0,0
"48701",41.7,8,0,0,49.3,1,0,0,0,0,0
"48702",40.7,9,0,0,49.3,1,0,0,0,0,0
"48703",48.7,0,1,0,49.3,1,0,0,0,0,0
"48704",47.7,1,1,0,49.3,1,0,0,0,0,0
"48705",46.7,2,1,0,49.3,1,0,0,0,0,0
"48706",45.7,3,1,0,49.3,1,0,0,0,0,0
"48707",44.7,4,1,0,49.3,1,0,0,0,0,0
"48708",43.7,5,1,0,49.3,1,0,0,0,0,0
"48709",42.7,6,1,0,49.3,1,0,0,0,0,0
"48710",41.7,7,1,0,49.3,1,0,0,0,0,0
"48711",40.7,8,1,0,49.3,1,0,0,0,0,0
"48712",47.7,0,2,0,49.3,1,0,0,0,0,0
"48713",46.7,1,2,0,49.3,1,0,0,0,0,0
"48714",45.7,2,2,0,49.3,1,0,0,0,0,0
"48715",44.7,3,2,0,49.3,1,0,0,0,0,0
"48716",43.7,4,2,0,49.3,1,0,0,0,0,0
"48717",42.7,5,2,0,49.3,1,0,0,0,0,0
"48718",41.7,6,2,0,49.3,1,0,0,0,0,0
"48719",40.7,7,2,0,49.3,1,0,0,0,0,0
"48720",46.7,0,3,0,49.3,1,0,0,0,0,0
"48721",45.7,1,3,0,49.3,1,0,0,0,0,0
"48722",44.7,2,3,0,49.3,1,0,0,0,0,0
"48723",43.7,3,3,0,49.3,1,0,0,0,0,0
"48724",42.7,4,3,0,49.3,1,0,0,0,0,0
"48725",41.7,5,3,0,49.3,1,0,0,0,0,0
"48726",40.7,6,3,0,49.3,1,0,0,0,0,0
"48727",45.7,0,4,0,49.3,1,0,0,0,0,0
"48728",44.7,1,4,0,49.3,1,0,0,0,0,0
"48729",43.7,2,4,0,49.3,1,0,0,0,0,0
"48730",42.7,3,4,0,49.3,1,0,0,0,0,0
"48731",41.7,4,4,0,49.3,1,0,0,0,0,0
"48732",40.7,5,4,0,49.3,1,0,0,0,0,0
"48733",44.7,0,5,0,49.3,1,0,0,0,0,0
"48734",43.7,1,5,0,49.3,1,0,0,0,0,0
"48735",42.7,2,5,0,49.3,1,0,0,0,0,0
"48736",41.7,3,5,0,49.3,1,0,0,0,0,0
"48737",40.7,4,5,0,49.3,1,0,0,0,0,0
"48738",43.7,0,6,0,49.3,1,0,0,0,0,0
"48739",42.7,1,6,0,49.3,1,0,0,0,0,0
"48740",41.7,2,6,0,49.3,1,0,0,0,0,0
"48741",40.7,3,6,0,49.3,1,0,0,0,0,0
"48742",42.7,0,7,0,49.3,1,0,0,0,0,0
"48743",41.7,1,7,0,49.3,1,0,0,0,0,0
"48744",40.7,2,7,0,49.3,1,0,0,0,0,0
"48745",41.7,0,8,0,49.3,1,0,0,0,0,0
"48746",40.7,1,8,0,49.3,1,0,0,0,0,0
"48747",40.7,0,9,0,49.3,1,0,0,0,0,0
"48748",49.6,0,0,0,49.4,1,0,0,0,0,0
"48749",48.6,1,0,0,49.4,1,0,0,0,0,0
"48750",47.6,2,0,0,49.4,1,0,0,0,0,0
"48751",46.6,3,0,0,49.4,1,0,0,0,0,0
"48752",45.6,4,0,0,49.4,1,0,0,0,0,0
"48753",44.6,5,0,0,49.4,1,0,0,0,0,0
"48754",43.6,6,0,0,49.4,1,0,0,0,0,0
"48755",42.6,7,0,0,49.4,1,0,0,0,0,0
"48756",41.6,8,0,0,49.4,1,0,0,0,0,0
"48757",40.6,9,0,0,49.4,1,0,0,0,0,0
"48758",48.6,0,1,0,49.4,1,0,0,0,0,0
"48759",47.6,1,1,0,49.4,1,0,0,0,0,0
"48760",46.6,2,1,0,49.4,1,0,0,0,0,0
"48761",45.6,3,1,0,49.4,1,0,0,0,0,0
"48762",44.6,4,1,0,49.4,1,0,0,0,0,0
"48763",43.6,5,1,0,49.4,1,0,0,0,0,0
"48764",42.6,6,1,0,49.4,1,0,0,0,0,0
"48765",41.6,7,1,0,49.4,1,0,0,0,0,0
"48766",40.6,8,1,0,49.4,1,0,0,0,0,0
"48767",47.6,0,2,0,49.4,1,0,0,0,0,0
"48768",46.6,1,2,0,49.4,1,0,0,0,0,0
"48769",45.6,2,2,0,49.4,1,0,0,0,0,0
"48770",44.6,3,2,0,49.4,1,0,0,0,0,0
"48771",43.6,4,2,0,49.4,1,0,0,0,0,0
"48772",42.6,5,2,0,49.4,1,0,0,0,0,0
"48773",41.6,6,2,0,49.4,1,0,0,0,0,0
"48774",40.6,7,2,0,49.4,1,0,0,0,0,0
"48775",46.6,0,3,0,49.4,1,0,0,0,0,0
"48776",45.6,1,3,0,49.4,1,0,0,0,0,0
"48777",44.6,2,3,0,49.4,1,0,0,0,0,0
"48778",43.6,3,3,0,49.4,1,0,0,0,0,0
"48779",42.6,4,3,0,49.4,1,0,0,0,0,0
"48780",41.6,5,3,0,49.4,1,0,0,0,0,0
"48781",40.6,6,3,0,49.4,1,0,0,0,0,0
"48782",45.6,0,4,0,49.4,1,0,0,0,0,0
"48783",44.6,1,4,0,49.4,1,0,0,0,0,0
"48784",43.6,2,4,0,49.4,1,0,0,0,0,0
"48785",42.6,3,4,0,49.4,1,0,0,0,0,0
"48786",41.6,4,4,0,49.4,1,0,0,0,0,0
"48787",40.6,5,4,0,49.4,1,0,0,0,0,0
"48788",44.6,0,5,0,49.4,1,0,0,0,0,0
"48789",43.6,1,5,0,49.4,1,0,0,0,0,0
"48790",42.6,2,5,0,49.4,1,0,0,0,0,0
"48791",41.6,3,5,0,49.4,1,0,0,0,0,0
"48792",40.6,4,5,0,49.4,1,0,0,0,0,0
"48793",43.6,0,6,0,49.4,1,0,0,0,0,0
"48794",42.6,1,6,0,49.4,1,0,0,0,0,0
"48795",41.6,2,6,0,49.4,1,0,0,0,0,0
"48796",40.6,3,6,0,49.4,1,0,0,0,0,0
"48797",42.6,0,7,0,49.4,1,0,0,0,0,0
"48798",41.6,1,7,0,49.4,1,0,0,0,0,0
"48799",40.6,2,7,0,49.4,1,0,0,0,0,0
"48800",41.6,0,8,0,49.4,1,0,0,0,0,0
"48801",40.6,1,8,0,49.4,1,0,0,0,0,0
"48802",40.6,0,9,0,49.4,1,0,0,0,0,0
"48803",49.5,0,0,0,49.5,1,0,0,0,0,0
"48804",48.5,1,0,0,49.5,1,0,0,0,0,0
"48805",47.5,2,0,0,49.5,1,0,0,0,0,0
"48806",46.5,3,0,0,49.5,1,0,0,0,0,0
"48807",45.5,4,0,0,49.5,1,0,0,0,0,0
"48808",44.5,5,0,0,49.5,1,0,0,0,0,0
"48809",43.5,6,0,0,49.5,1,0,0,0,0,0
"48810",42.5,7,0,0,49.5,1,0,0,0,0,0
"48811",41.5,8,0,0,49.5,1,0,0,0,0,0
"48812",40.5,9,0,0,49.5,1,0,0,0,0,0
"48813",48.5,0,1,0,49.5,1,0,0,0,0,0
"48814",47.5,1,1,0,49.5,1,0,0,0,0,0
"48815",46.5,2,1,0,49.5,1,0,0,0,0,0
"48816",45.5,3,1,0,49.5,1,0,0,0,0,0
"48817",44.5,4,1,0,49.5,1,0,0,0,0,0
"48818",43.5,5,1,0,49.5,1,0,0,0,0,0
"48819",42.5,6,1,0,49.5,1,0,0,0,0,0
"48820",41.5,7,1,0,49.5,1,0,0,0,0,0
"48821",40.5,8,1,0,49.5,1,0,0,0,0,0
"48822",47.5,0,2,0,49.5,1,0,0,0,0,0
"48823",46.5,1,2,0,49.5,1,0,0,0,0,0
"48824",45.5,2,2,0,49.5,1,0,0,0,0,0
"48825",44.5,3,2,0,49.5,1,0,0,0,0,0
"48826",43.5,4,2,0,49.5,1,0,0,0,0,0
"48827",42.5,5,2,0,49.5,1,0,0,0,0,0
"48828",41.5,6,2,0,49.5,1,0,0,0,0,0
"48829",40.5,7,2,0,49.5,1,0,0,0,0,0
"48830",46.5,0,3,0,49.5,1,0,0,0,0,0
"48831",45.5,1,3,0,49.5,1,0,0,0,0,0
"48832",44.5,2,3,0,49.5,1,0,0,0,0,0
"48833",43.5,3,3,0,49.5,1,0,0,0,0,0
"48834",42.5,4,3,0,49.5,1,0,0,0,0,0
"48835",41.5,5,3,0,49.5,1,0,0,0,0,0
"48836",40.5,6,3,0,49.5,1,0,0,0,0,0
"48837",45.5,0,4,0,49.5,1,0,0,0,0,0
"48838",44.5,1,4,0,49.5,1,0,0,0,0,0
"48839",43.5,2,4,0,49.5,1,0,0,0,0,0
"48840",42.5,3,4,0,49.5,1,0,0,0,0,0
"48841",41.5,4,4,0,49.5,1,0,0,0,0,0
"48842",40.5,5,4,0,49.5,1,0,0,0,0,0
"48843",44.5,0,5,0,49.5,1,0,0,0,0,0
"48844",43.5,1,5,0,49.5,1,0,0,0,0,0
"48845",42.5,2,5,0,49.5,1,0,0,0,0,0
"48846",41.5,3,5,0,49.5,1,0,0,0,0,0
"48847",40.5,4,5,0,49.5,1,0,0,0,0,0
"48848",43.5,0,6,0,49.5,1,0,0,0,0,0
"48849",42.5,1,6,0,49.5,1,0,0,0,0,0
"48850",41.5,2,6,0,49.5,1,0,0,0,0,0
"48851",40.5,3,6,0,49.5,1,0,0,0,0,0
"48852",42.5,0,7,0,49.5,1,0,0,0,0,0
"48853",41.5,1,7,0,49.5,1,0,0,0,0,0
"48854",40.5,2,7,0,49.5,1,0,0,0,0,0
"48855",41.5,0,8,0,49.5,1,0,0,0,0,0
"48856",40.5,1,8,0,49.5,1,0,0,0,0,0
"48857",40.5,0,9,0,49.5,1,0,0,0,0,0
"48858",49.4,0,0,0,49.6,1,0,0,0,0,0
"48859",48.4,1,0,0,49.6,1,0,0,0,0,0
"48860",47.4,2,0,0,49.6,1,0,0,0,0,0
"48861",46.4,3,0,0,49.6,1,0,0,0,0,0
"48862",45.4,4,0,0,49.6,1,0,0,0,0,0
"48863",44.4,5,0,0,49.6,1,0,0,0,0,0
"48864",43.4,6,0,0,49.6,1,0,0,0,0,0
"48865",42.4,7,0,0,49.6,1,0,0,0,0,0
"48866",41.4,8,0,0,49.6,1,0,0,0,0,0
"48867",40.4,9,0,0,49.6,1,0,0,0,0,0
"48868",48.4,0,1,0,49.6,1,0,0,0,0,0
"48869",47.4,1,1,0,49.6,1,0,0,0,0,0
"48870",46.4,2,1,0,49.6,1,0,0,0,0,0
"48871",45.4,3,1,0,49.6,1,0,0,0,0,0
"48872",44.4,4,1,0,49.6,1,0,0,0,0,0
"48873",43.4,5,1,0,49.6,1,0,0,0,0,0
"48874",42.4,6,1,0,49.6,1,0,0,0,0,0
"48875",41.4,7,1,0,49.6,1,0,0,0,0,0
"48876",40.4,8,1,0,49.6,1,0,0,0,0,0
"48877",47.4,0,2,0,49.6,1,0,0,0,0,0
"48878",46.4,1,2,0,49.6,1,0,0,0,0,0
"48879",45.4,2,2,0,49.6,1,0,0,0,0,0
"48880",44.4,3,2,0,49.6,1,0,0,0,0,0
"48881",43.4,4,2,0,49.6,1,0,0,0,0,0
"48882",42.4,5,2,0,49.6,1,0,0,0,0,0
"48883",41.4,6,2,0,49.6,1,0,0,0,0,0
"48884",40.4,7,2,0,49.6,1,0,0,0,0,0
"48885",46.4,0,3,0,49.6,1,0,0,0,0,0
"48886",45.4,1,3,0,49.6,1,0,0,0,0,0
"48887",44.4,2,3,0,49.6,1,0,0,0,0,0
"48888",43.4,3,3,0,49.6,1,0,0,0,0,0
"48889",42.4,4,3,0,49.6,1,0,0,0,0,0
"48890",41.4,5,3,0,49.6,1,0,0,0,0,0
"48891",40.4,6,3,0,49.6,1,0,0,0,0,0
"48892",45.4,0,4,0,49.6,1,0,0,0,0,0
"48893",44.4,1,4,0,49.6,1,0,0,0,0,0
"48894",43.4,2,4,0,49.6,1,0,0,0,0,0
"48895",42.4,3,4,0,49.6,1,0,0,0,0,0
"48896",41.4,4,4,0,49.6,1,0,0,0,0,0
"48897",40.4,5,4,0,49.6,1,0,0,0,0,0
"48898",44.4,0,5,0,49.6,1,0,0,0,0,0
"48899",43.4,1,5,0,49.6,1,0,0,0,0,0
"48900",42.4,2,5,0,49.6,1,0,0,0,0,0
"48901",41.4,3,5,0,49.6,1,0,0,0,0,0
"48902",40.4,4,5,0,49.6,1,0,0,0,0,0
"48903",43.4,0,6,0,49.6,1,0,0,0,0,0
"48904",42.4,1,6,0,49.6,1,0,0,0,0,0
"48905",41.4,2,6,0,49.6,1,0,0,0,0,0
"48906",40.4,3,6,0,49.6,1,0,0,0,0,0
"48907",42.4,0,7,0,49.6,1,0,0,0,0,0
"48908",41.4,1,7,0,49.6,1,0,0,0,0,0
"48909",40.4,2,7,0,49.6,1,0,0,0,0,0
"48910",41.4,0,8,0,49.6,1,0,0,0,0,0
"48911",40.4,1,8,0,49.6,1,0,0,0,0,0
"48912",40.4,0,9,0,49.6,1,0,0,0,0,0
"48913",49.3,0,0,0,49.7,1,0,0,0,0,0
"48914",48.3,1,0,0,49.7,1,0,0,0,0,0
"48915",47.3,2,0,0,49.7,1,0,0,0,0,0
"48916",46.3,3,0,0,49.7,1,0,0,0,0,0
"48917",45.3,4,0,0,49.7,1,0,0,0,0,0
"48918",44.3,5,0,0,49.7,1,0,0,0,0,0
"48919",43.3,6,0,0,49.7,1,0,0,0,0,0
"48920",42.3,7,0,0,49.7,1,0,0,0,0,0
"48921",41.3,8,0,0,49.7,1,0,0,0,0,0
"48922",40.3,9,0,0,49.7,1,0,0,0,0,0
"48923",48.3,0,1,0,49.7,1,0,0,0,0,0
"48924",47.3,1,1,0,49.7,1,0,0,0,0,0
"48925",46.3,2,1,0,49.7,1,0,0,0,0,0
"48926",45.3,3,1,0,49.7,1,0,0,0,0,0
"48927",44.3,4,1,0,49.7,1,0,0,0,0,0
"48928",43.3,5,1,0,49.7,1,0,0,0,0,0
"48929",42.3,6,1,0,49.7,1,0,0,0,0,0
"48930",41.3,7,1,0,49.7,1,0,0,0,0,0
"48931",40.3,8,1,0,49.7,1,0,0,0,0,0
"48932",47.3,0,2,0,49.7,1,0,0,0,0,0
"48933",46.3,1,2,0,49.7,1,0,0,0,0,0
"48934",45.3,2,2,0,49.7,1,0,0,0,0,0
"48935",44.3,3,2,0,49.7,1,0,0,0,0,0
"48936",43.3,4,2,0,49.7,1,0,0,0,0,0
"48937",42.3,5,2,0,49.7,1,0,0,0,0,0
"48938",41.3,6,2,0,49.7,1,0,0,0,0,0
"48939",40.3,7,2,0,49.7,1,0,0,0,0,0
"48940",46.3,0,3,0,49.7,1,0,0,0,0,0
"48941",45.3,1,3,0,49.7,1,0,0,0,0,0
"48942",44.3,2,3,0,49.7,1,0,0,0,0,0
"48943",43.3,3,3,0,49.7,1,0,0,0,0,0
"48944",42.3,4,3,0,49.7,1,0,0,0,0,0
"48945",41.3,5,3,0,49.7,1,0,0,0,0,0
"48946",40.3,6,3,0,49.7,1,0,0,0,0,0
"48947",45.3,0,4,0,49.7,1,0,0,0,0,0
"48948",44.3,1,4,0,49.7,1,0,0,0,0,0
"48949",43.3,2,4,0,49.7,1,0,0,0,0,0
"48950",42.3,3,4,0,49.7,1,0,0,0,0,0
"48951",41.3,4,4,0,49.7,1,0,0,0,0,0
"48952",40.3,5,4,0,49.7,1,0,0,0,0,0
"48953",44.3,0,5,0,49.7,1,0,0,0,0,0
"48954",43.3,1,5,0,49.7,1,0,0,0,0,0
